0,-97.40111,-48.61061,-7.759314,-5.484022,-4.461186,-2.223493,-1.788308,-0.8779135,-1.981762,-2.584403,-1.901236,-2.017441,-1.192181,-1.791951,-1.432843,-2.535138,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,-6.186769,-3.690265,-2.880262,-2.068383,21.31689,-122.9351,-1.697851,-1.303522,-2.459033,-1.802399,-2.365067,-1.885886,-1.53571,-2.004159,-0.8434442,-2.260622,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,0,-1.378844,-3.965151,0.5110942,-1.547805,-1.294966,-1.78376,-78.41398,-0.8762656,-1.359268,-1.209326,-0.8343678,0.3637347,-0.2207078,-0.2223356,-0.2213708,-0.2456191,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1,-98.84407,-48.12693,-7.020834,-5.240384,-3.61651,-2.223493,-1.405161,-1.630224,-2.229489,-1.476793,-1.188279,-1.891369,-2.026698,-1.194629,-2.26866,-0.9657858,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,-5.917781,-3.82206,-3.273018,-2.326932,22.10645,-121.5827,-1.567254,-1.303522,-2.200193,-1.673655,-1.313922,-0.6735485,-0.8958167,-2.449533,-1.806671,-1.017578,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,1,-1.723565,-2.302341,1.022254,-0.6449097,-1.942435,-1.78376,-78.41398,-0.2190255,0.8662971,0.2418594,-0.3575807,-0.1212684,0.2195488,0.1111586,-0.774696,-0.0116353,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2,-98.24284,-46.54683,-6.651595,-5.971298,-5.185194,-2.347046,-1.149678,-1.755609,-1.857898,-1.353725,-1.663583,-2.521732,-1.430615,-2.030881,-1.432843,-2.052261,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,-6.859081,-5.535395,-3.403941,-2.197658,21.58011,-122.3204,-3.656803,-1.824921,-1.682512,-2.446117,-1.839494,-2.289998,-1.53571,-2.004159,-1.927075,-2.599635,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,2,-1.493752,-3.709334,0.127725,-1.805775,-2.201422,-1.401524,-78.80148,-2.847986,-0.8646978,-1.934917,-0.5959743,0.2424823,-0.0005779121,0.2223232,-0.4427015,0.2223549,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
3,-104.0147,-47.51404,-7.020834,-5.240384,-5.064526,-2.470599,-1.532903,-2.382535,-1.857898,-2.2152,-1.901236,-2.143514,-1.549831,-1.791951,-1.910453,-1.569383,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,3,-6.724745,-4.217445,-3.927619,-2.326932,21.05377,-122.0746,-1.175464,-1.433874,-1.294252,-1.673655,-2.233675,-1.34707,-1.53571,-2.1155,-2.047478,-2.599635,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,3,-1.14903,-3.581426,0.127725,-2.579686,-1.424459,-2.038584,-79.05981,-1.423966,-1.111983,-0.1209377,0.2384036,0.2424823,0.6598086,0.4446524,-0.1107055,0.3393435,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
4,-104.4957,-47.03044,-6.528514,-6.093117,-5.42653,-2.594037,-2.553982,-2.00638,-1.734035,-2.2152,-2.138888,-1.51315,-2.026698,-2.389275,-1.552245,-2.655858,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,4,-7.262133,-4.08565,-4.058535,-2.326932,22.63289,-122.8121,-1.436657,-2.607023,-2.329613,-1.802399,-1.708099,-1.616476,-2.047628,-2.672219,-2.167881,-1.469595,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,4,-1.034126,-3.069793,0.3833042,-2.579633,-1.553953,-1.401524,-78.80148,-2.628906,-1.111983,-1.088395,-0.3575807,-0.7275239,-0.5509011,-0.5558294,0.1106236,-0.0116353,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
5,-103.0527,-47.63494,-6.405435,-5.605841,-5.42653,-2.717447,-1.660644,-1.880995,-1.610171,-2.092132,-1.901236,-2.395659,-1.430615,-2.030881,-2.388062,-1.931541,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,5,-8.471286,-5.93078,-3.142102,-2.068383,22.36967,-122.5663,-1.959045,-1.694573,-2.329613,-2.446117,-1.839494,-2.559407,-1.407731,-1.892815,-2.288285,-1.356591,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,5,-1.723565,-4.220969,-0.5112246,-1.160797,-1.165421,-0.8918757,-78.80148,-1.862126,-0.6174128,0.2418594,0.1192068,-0.3637732,-0.2207078,-0.5558294,0.221289,0.6903224,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
6,-103.5337,-47.39314,-6.897755,-6.458574,-6.512543,-3.334499,-2.043533,-3.26023,-2.229489,-2.092132,-1.901236,-2.017441,-2.503563,-2.269809,-1.910453,-1.448663,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,6,-7.799534,-5.93078,-3.796696,-3.36113,21.58011,-122.1974,-1.959045,-1.173171,-1.811933,-2.188629,-1.313922,-1.481775,-2.047628,-2.004159,-2.167881,-2.260622,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,6,-1.263939,-3.709334,-0.255645,-0.5158724,-1.294915,-1.783707,-79.70565,-1.752586,-0.2464855,0.2418594,-0.4767775,-0.4850224,-0.5509011,0.555817,0.3319543,0.6903224,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
7,-100.287,-47.27224,-6.036194,-6.093117,-4.943858,-3.828141,-1.91592,-1.755609,-2.724943,-3.076674,-2.614193,-2.395659,-2.026698,-2.269809,-1.432843,-2.052261,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,7,-8.202585,-6.062575,-5.760487,-3.36113,21.97484,-122.6891,-2.08964,-3.258772,-1.553092,-1.931142,-2.233675,-1.07766,-1.919649,-1.78147,-0.8434442,-2.034613,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,7,-2.642818,-3.837243,0.6388834,-1.418768,-0.9064335,6.180449E-05,-78.15566,-1.204886,0.4953694,0.1209249,-1.191959,-0.3637732,-0.3307712,0.555817,0.221289,-0.8305752,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
8,-102.3312,-47.39314,-5.790034,-4.143595,-4.82319,-1.235121,-2.298758,-2.00638,-2.60108,-2.092132,-1.901236,-2.017441,-2.145914,-1.791951,-1.432843,-1.810822,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,8,-8.605636,-6.45796,-3.927619,-3.231855,21.84333,-123.6727,-1.436656,-1.564222,-2.200193,-1.287424,-2.496458,-1.751181,-1.79167,-1.892815,-1.445461,-1.582599,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,8,-1.14903,-2.813976,0.5110942,-1.289783,-1.683396,-1.656295,-78.41399,-1.095397,-0.4937701,0.6046534,-0.715171,0.4849838,0.769872,0.4446524,-0.9960267,0.2223549,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
9,-109.3056,-50.53656,-5.051555,-4.631081,-4.340518,-2.717447,-1.660644,-2.382535,-2.353353,-2.953607,-2.376541,-3.278168,-2.384346,-2.747667,-2.388062,-2.414419,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,9,-8.202585,-6.589755,-4.582213,-3.878229,21.97484,-121.9516,-2.220236,-1.694573,-2.588451,-3.089835,-1.708099,-1.751181,-1.279753,-2.226845,-2.408688,-1.582599,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,9,-1.493752,-3.965152,-6.581777E-05,-1.031813,-1.553902,-1.401471,-77.89733,-2.081257,-0.7410555,-1.088395,-0.715171,-1.926374E-05,0.3296154,0.3334878,-0.5533653,-0.0116353,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
